name,price,type,max_motherboard_form_factor,color,included_psu_wattage,has_included_psu,side_panel,external_volume,internal_35_bays,price_available,brand
NOX Hummer Fusion S,,MicroATX Mini Tower,Micro ATX,Black,,False,Tempered Glass,36.1,2,False,NOX
KOLINK Inspire K1,,ATX Mid Tower,ATX,Black,,False,Tempered Glass,25.1,3,False,KOLINK
1STPLAYER T3-G,,MicroATX Mid Tower,Micro ATX,Black,,False,Tempered Glass,32.4,2,False,1STPLAYER
Jonsbo U4 Mini,,MicroATX Desktop,Micro ATX,White,,False,Tempered Glass,37.6,1,False,Jonsbo
Geometric Future Model 8,,ATX Mid Tower,ATX,Black / Blue,,False,Tinted Tempered Glass,57.5,3,False,Geometric Future
Chieftec CS-12B-300,2937.2,MicroATX Mini Tower,Micro ATX,Black,300.0,True,Solid,12.3,1,True,Chieftec
Silverstone SG02B-F-USB3.0,,MicroATX Desktop,Micro ATX,Black,,False,Solid,22.4,2,False,SilverStone
Thermaltake Level 20 GT ARGB Black Edition,,ATX Full Tower,ATX,Black,,False,Tempered Glass,100.9,7,False,Thermaltake
Cougar MX440-G RGB,,ATX Mid Tower,ATX,Black,,False,Tempered Glass,46.0,2,False,Cougar
KOLINK OBSERVATORY RGB,,ATX Mid Tower,ATX,White / Black,,False,Tempered Glass,,3,False,KOLINK
Enermax K8 RGB,,ATX Mid Tower,ATX,White,,False,Tempered Glass,50.4,2,False,Enermax
Jonsbo U4 Pro MESH,,ATX Mid Tower,ATX,Black,,False,Mesh,34.5,1,False,Jonsbo
HYTE REVOLT 3,4999.8,Mini ITX Tower,Mini ITX,White,700.0,True,Mesh,18.4,1,True,HYTE
Fractal Design Define C,,ATX Mid Tower,ATX,Black,,False,Acrylic,39.3,2,False,Fractal Design
Antec DARK CUBE,,MicroATX Mini Tower,Micro ATX,Black,,False,Tempered Glass,,1,False,Antec
Thermaltake Versa H21,,ATX Mid Tower,ATX,Black,500.0,True,Solid,42.8,3,False,Thermaltake
Silverstone ML06B-E,,HTPC,Mini ITX,Black,,False,Solid,,0,False,SilverStone
Silverstone SG13,,Mini ITX Tower,Mini ITX,White / Black,,False,Solid,11.5,1,False,SilverStone
MSI MPG Sekira 100P,,ATX Mid Tower,ATX,Black,,False,Tempered Glass,42.9,2,False,MSI
Thermaltake DH102,,HTPC,Mini ITX,Black / Silver,,False,Solid,28.1,3,False,Thermaltake
SHARKOON VS8 RGB,,ATX Mid Tower,ATX,Black,,False,Tempered Glass,42.1,2,False,SHARKOON
KOLINK Observatory Y Mesh,,ATX Mid Tower,ATX,Black,,False,Tempered Glass,53.1,2,False,KOLINK
Cooler Master Elite 360,,ATX Mini Tower,ATX,Black,,False,Solid,23.2,1,False,Cooler Master
Cooler Master Storm Scout,,ATX Mid Tower,ATX,Black,,False,Acrylic,52.6,5,False,Cooler Master
Cooler Master Cosmos,,ATX Full Tower,ATX,Silver / Black,,False,Solid,99.2,6,False,Cooler Master
Xigmatek Elysium,,ATX Full Tower,ATX,Black,,False,Acrylic,93.9,8,False,Xigmatek
Enermax ECA892BG-1350,,ATX Mid Tower,ATX,Black,1350.0,True,Solid,57.5,6,False,Enermax
Thermaltake Overseer RX-I,,ATX Full Tower,ATX,Black,,False,Acrylic,68.1,5,False,Thermaltake
NZXT Phantom 410,,ATX Mid Tower,ATX,Black / Orange,,False,Acrylic,58.5,6,False,NZXT
Fractal Design Define R4,,ATX Mid Tower,ATX,Black / Gray,,False,Acrylic,56.0,8,False,Fractal Design
NZXT Phantom 630,,ATX Full Tower,ATX,Black,,False,Acrylic,92.0,6,False,NZXT
Lian Li PC-TU100,,Mini ITX Tower,Mini ITX,Black,,False,Solid,10.6,0,False,Lian Li
NZXT Phantom 530,,ATX Full Tower,ATX,Black,,False,Acrylic,72.7,6,False,NZXT
Corsair Carbide Series SPEC-03,,ATX Mid Tower,ATX,Black / Orange,,False,Acrylic,36.1,3,False,Corsair
Deepcool TESSERACT BF,,ATX Mid Tower,ATX,Black / White,,False,Solid,36.4,4,False,DeepCool
Thermaltake Versa H35,,ATX Mid Tower,ATX,Black,,False,Acrylic,49.3,3,False,Thermaltake
Fractal Design Define R5,,ATX Mid Tower,ATX,White,,False,Acrylic,54.2,8,False,Fractal Design
Lian Li PC-Q26,,Mini ITX Tower,Mini ITX,Black,,False,Solid,33.8,10,False,Lian Li
Thermaltake Core V31,,ATX Mid Tower,ATX,Black,,False,Acrylic,72.0,3,False,Thermaltake
Phanteks Enthoo EVOLV ATX,,ATX Mid Tower,ATX,Gray,,False,Acrylic,,5,False,Phanteks
Cooler Master MasterCase 5,,ATX Mid Tower,ATX,Black,,False,Solid,,2,False,Cooler Master
Antec VSP-5000,,ATX Mid Tower,ATX,Black,,False,Solid,,4,False,Antec
NZXT H200i,,Mini ITX Tower,Mini ITX,Black / Red,,False,Tempered Glass,27.3,1,False,NZXT
Fractal Design Define R6 Blackout,,ATX Mid Tower,ATX,Black,,False,Solid,56.7,6,False,Fractal Design
In Win X-Frame 2.0,,ATX Test Bench,ATX,White / Blue,,False,Solid,102.0,6,False,In Win
Cooler Master MasterCase MC500Mt,,ATX Mid Tower,ATX,Black / Red,,False,Acrylic,75.6,4,False,Cooler Master
be quiet! Silent Base 801,,ATX Mid Tower,ATX,Black,,False,Solid,,5,False,be quiet!
Deepcool MATREXX 55 A-RGB 3F,,ATX Mid Tower,ATX,Black,,False,Tempered Glass,,2,False,DeepCool
In Win BQ656T.AD150TB3,,Mini ITX Tower,Mini ITX,Black,150.0,True,Solid,,0,False,In Win
Rosewill FBM-X2,,MicroATX Mini Tower,Micro ATX,Black,,False,Solid,25.3,1,False,Rosewill
In Win D-Frame 2.0,,ATX Full Tower,ATX,Black / Green,1065.0,True,Tempered Glass,,4,False,In Win
Deepcool MATREXX 70,,ATX Mid Tower,ATX,Black,,False,Tempered Glass,54.2,2,False,DeepCool
GameMax Expedition,,MicroATX Mini Tower,Micro ATX,Black,,False,Acrylic,29.4,2,False,GameMax
In Win 309,,ATX Mid Tower,ATX,Black,,False,Tempered Glass,,2,False,In Win
MagniumGear Neo Air ATX,,ATX Mid Tower,ATX,White / Black,,False,Tempered Glass,41.4,2,False,MagniumGear
Phanteks Evolv Shift Air,,Mini ITX Tower,Mini ITX,Black,,False,Mesh,24.0,1,False,Phanteks
In Win A1 Plus,,Mini ITX Tower,Mini ITX,Pink,650.0,True,Tempered Glass,21.8,0,False,In Win
MagniumGear Neo Mini V2,,Mini ITX Desktop,Mini ITX,Black,,False,Tempered Glass,,1,False,MagniumGear
Cooler Master MasterBox LITE 5 ARGB,,ATX Mid Tower,ATX,Black,,False,Tempered Glass,42.7,2,False,Cooler Master
SilentiumPC Regnum RG6V EVO TG ARGB,,ATX Mid Tower,ATX,Black,,False,Tempered Glass,,2,False,SilentiumPC
Jonsbo Jonsplus i100 Pro,,Mini ITX Desktop,Mini ITX,Black,,False,Solid,25.9,1,False,Jonsbo
GAMDIAS MARS M1,,ATX Mid Tower,ATX,Black,,False,Tempered Glass,,2,False,GAMDIAS
Montech SKY ONE MINI,,MicroATX Mini Tower,Micro ATX,Black,,False,Tempered Glass,21.9,1,False,Montech
Montech SKY ONE MINI,,MicroATX Mini Tower,Micro ATX,White,,False,Tempered Glass,21.9,1,False,Montech
MSI MPG GUNGNIR 110R EVA e-PROJECT,,ATX Mid Tower,ATX,Black / Purple,,False,Tempered Glass,,2,False,MSI
MSI MAG VAMPIRIC 300R PACIFIC BLUE,,ATX Mid Tower,ATX,Blue,,False,Tempered Glass,54.1,2,False,MSI
ADATA XPG STARKER,,ATX Mid Tower,ATX,White,,False,Tempered Glass,40.0,2,False,XPG
CiT Raider RGB,,ATX Mid Tower,ATX,White / Black,,False,Tempered Glass,37.8,2,False,CiT
FSP Group CMT260,,ATX Mid Tower,ATX,Black,,False,Tempered Glass,36.1,2,False,FSP
Cooler Master MasterBox MB520,,ATX Mid Tower,ATX,Black / Red,,False,Acrylic,50.4,2,False,Cooler Master
BGears b-Masstige,,MicroATX Mini Tower,Micro ATX,Black,,False,Tempered Glass,28.2,2,False,BGears
Jonsbo D300 4PCS,,MicroATX Mid Tower,Micro ATX,Black,,False,Tempered Glass,45.8,2,False,Jonsbo
YEYIAN Dragoon,,ATX Mid Tower,ATX,Black,,False,Tempered Glass,35.1,2,False,YEYIAN
YEYIAN Haizen 2500,,MicroATX Mid Tower,Micro ATX,Black,,False,Tempered Glass,24.7,2,False,YEYIAN
Aerocool Viewport Mini V2,,MicroATX Mini Tower,Micro ATX,White,,False,Tempered Glass,35.0,1,False,Aerocool
SilentiumPC Aquarius X70W,,ATX Mid Tower,ATX,Black,,False,Acrylic,59.1,2,False,SilentiumPC
Ocypus Gamma C72,,ATX Mid Tower,ATX,White,,False,Tempered Glass,43.0,2,False,Ocypus
In Win 904,1399.6,ATX Mid Tower,ATX,Black,,False,Tempered Glass,,3,True,In Win
Geometric Future Model 5 Vent Fanless,2198.0,ATX Mid Tower,ATX,White,,False,Tempered Glass,53.8,2,True,Geometric Future
Geometric Future Model 5 Fanless,2198.0,ATX Mid Tower,ATX,Black / Yellow,,False,Tempered Glass,51.1,2,True,Geometric Future
Cooler Master Elite 500,,ATX Mid Tower,ATX,Black,,False,Solid,38.0,2,False,Cooler Master
Silverstone ALTA F1,5991.0,ATX Mid Tower,ATX,Black,,False,Tempered Glass,56.8,2,True,SilverStone
Azza Chroma 410,2400.0,ATX Mid Tower,ATX,Black,,False,Acrylic,,2,True,Azza
Cooler Master MasterBox TD500 Mesh V2 Chun-Li,,ATX Mid Tower,ATX,White / Blue,,False,Tempered Glass,52.4,2,False,Cooler Master
Silverstone FTZ01,3639.8,Mini ITX Desktop,Mini ITX,Silver,,False,Solid,,1,True,SilverStone
Silverstone SETA A1,,ATX Mid Tower,ATX,Pink / Silver,,False,Tempered Glass,45.7,2,False,SilverStone
BitFenix Tracery,,ATX Mid Tower,ATX,Black,,False,Tempered Glass,52.8,4,False,BitFenix
Thermaltake Suppressor F31 TG,,ATX Mid Tower,ATX,Black,,False,Tempered Glass,64.0,3,False,Thermaltake
KOLINK Unity Solar Mesh ARGB,,ATX Mid Tower,ATX,Black,,False,Tempered Glass,42.3,2,False,KOLINK
RAIJINTEK Thetis,,ATX Mid Tower,ATX,Black,,False,Solid,27.7,2,False,RAIJINTEK
Cooler Master MasterCase SL600M Black Edition,,ATX Mid Tower,ATX,Black,,False,Tempered Glass,,4,False,Cooler Master
Thermaltake Divider 200 TG Air,,MicroATX Mini Tower,Micro ATX,White,,False,Tempered Glass,51.6,3,False,Thermaltake
Chieftec BX-10B-OP,,MicroATX Mid Tower,Micro ATX,Black,,False,Tempered Glass,28.8,1,False,Chieftec
Cooler Master MasterBox 500,,ATX Mid Tower,ATX,Black,,False,Tempered Glass,52.4,2,False,Cooler Master
ADATA XPG Battlecruiser II,3599.8,ATX Mid Tower,ATX,White,,False,Tempered Glass,62.6,5,True,XPG
KOLINK Unity Meshbay ARGB,,ATX Mid Tower,ATX,Black,,False,Tempered Glass,41.0,2,False,KOLINK
BitFenix Prodigy M,,MicroATX Mini Tower,Micro ATX,Black,,False,Solid,35.9,4,False,BitFenix
Cougar MX340,,ATX Mid Tower,ATX,Black,,False,Tempered Glass,,2,False,Cougar
Cougar MX350 MESH-X,,ATX Mid Tower,ATX,Black,,False,Solid,39.4,2,False,Cougar
Thermaltake Ceres 330 ARGB,,ATX Mid Tower,ATX,Blue,,False,Tempered Glass,53.9,1,False,Thermaltake
Corsair Carbide Series 678C,,ATX Mid Tower,ATX,White / Black,,False,Tempered Glass,65.2,6,False,Corsair
Thermaltake AH T200,,MicroATX Mid Tower,Micro ATX,Black,,False,Tempered Glass,69.1,2,False,Thermaltake
Jonsbo MOD-3 Mini,,MicroATX Mid Tower,Micro ATX,Gray,,False,Tempered Glass,76.4,1,False,Jonsbo
Cooler Master Elite 120 Advanced,,Mini ITX Tower,Mini ITX,Black / Silver,,False,Solid,19.7,3,False,Cooler Master
Anidees AI Crystal Cube,,ATX Mid Tower,ATX,,,False,Tinted Tempered Glass,50.5,3,False,Anidees
Cougar MX331 MESH-G,,ATX Mid Tower,ATX,Black,,False,Tempered Glass,43.5,2,False,Cougar
Lian Li Q58 (PCIe 3.0),,Mini ITX Desktop,Mini ITX,White,,False,Tempered Glass,14.5,0,False,Lian Li
Cougar Dust 2,,Mini ITX Tower,Mini ITX,Black / Gold,,False,Mesh,23.6,0,False,Cougar
Jonsbo VR4,,ATX Mid Tower,ATX,White,,False,Mesh,37.8,2,False,Jonsbo
Cougar Airface Pro RGB,,ATX Mid Tower,ATX,White,,False,Tempered Glass,55.4,2,False,Cougar
Jonsbo D32 PRO MESH,,MicroATX Desktop,Micro ATX,,,False,Mesh,25.7,2,False,Jonsbo
Cooler Master HAF X,,ATX Full Tower,ATX,Black,1000.0,True,Acrylic,75.0,5,False,Cooler Master
Lian Li PC-Q09,,Mini ITX Desktop,Mini ITX,Black,110.0,True,Solid,5.5,0,False,Lian Li
Foxconn G-007(H),,MicroATX Mid Tower,Micro ATX,Black,,False,Solid,45.4,4,False,Foxconn
Raidmax Thunder ATX-315WB,,ATX Mid Tower,ATX,Black / Silver,,False,Acrylic,36.2,5,False,Raidmax
NZXT Source 210 Elite,,ATX Mid Tower,ATX,White / Black,,False,Solid,42.4,8,False,NZXT
Azza Solano 1000R,,ATX Full Tower,ATX,Black,,False,Acrylic,56.0,8,False,Azza
Rosewill BLACKHAWK-ULTRA,,ATX Full Tower,ATX,Black,,False,Solid,100.6,10,False,Rosewill
CiT Vantage,,ATX Mid Tower,ATX,Black / Yellow,,False,Solid,37.5,5,False,CiT
Antec VSK-3000,,MicroATX Mid Tower,Micro ATX,Black,,False,Solid,,2,False,Antec
Cooler Master K280,,ATX Mid Tower,ATX,Black,,False,Solid,,6,False,Cooler Master
Cooler Master Cosmos SE,,ATX Mid Tower,ATX,Black,,False,Acrylic,78.4,8,False,Cooler Master
Corsair Graphite Series 230T Windowed,,ATX Mid Tower,ATX,Black / Gray,,False,Acrylic,,4,False,Corsair
Nanoxia NXDS6B,,ATX Full Tower,ATX,Black,,False,Solid,,13,False,Nanoxia
Fractal Design Core 1500,,MicroATX Mini Tower,Micro ATX,Black,,False,Solid,32.5,4,False,Fractal Design
Rosewill I5-397,,ATX Mini Tower,ATX,Black,450.0,True,Solid,37.0,6,False,Rosewill
Rosewill Neutron,,Mini ITX Desktop,Mini ITX,Black,,False,Acrylic,38.9,3,False,Rosewill
BitFenix Prodigy M,,MicroATX Mini Tower,Micro ATX,Black / Orange,,False,Acrylic,35.9,4,False,BitFenix
Sentey GS-6011,,ATX Mid Tower,ATX,Black / Blue,,False,Acrylic,,3,False,Sentey
Silverstone RVZ02B,,HTPC,Mini ITX,Black,,False,Solid,,1,False,SilverStone
be quiet! Silent Base 600,,ATX Mid Tower,ATX,Black,,False,Acrylic,,3,False,be quiet!
Aerocool CS-101,,MicroATX Slim,Micro ATX,Black,,False,Solid,,1,False,Aerocool
Rosewill NIGHTHAWK 117,,ATX Full Tower,ATX,Black,,False,Acrylic,,8,False,Rosewill
ABS R206-ITX,,MicroATX Mini Tower,Micro ATX,Black,,False,Solid,39.1,1,False,Desconocida
NZXT Manta,,Mini ITX Desktop,Mini ITX,Black / Red,,False,Acrylic,,2,False,NZXT
be quiet! Dark Base 900,,ATX Full Tower,ATX,Black / Orange,,False,Acrylic,82.0,7,False,be quiet!
NOX Hummer ZS,,ATX Mid Tower,ATX,Black,,False,Acrylic,43.6,2,False,NOX
NOX Hummer ZS,,ATX Mid Tower,ATX,White,,False,Acrylic,43.6,2,False,NOX
Aerocool P7-C1,,ATX Mid Tower,ATX,Black,,False,Acrylic,60.2,2,False,Aerocool
Phanteks Eclipse P400,,ATX Mid Tower,ATX,Black / White,,False,Tinted Tempered Glass,45.9,2,False,Phanteks
Phanteks Eclipse P400,,ATX Mid Tower,ATX,White,,False,Tinted Tempered Glass,45.9,2,False,Phanteks
Antec Sonata II,,ATX Mid Tower,ATX,Black,450.0,True,Solid,,4,False,Antec
Corsair Carbide Series SPEC-04,,ATX Mid Tower,ATX,Black / Yellow,,False,Acrylic,42.8,3,False,Corsair
Thermaltake Core X5 Riing Edition,,ATX Desktop,ATX,Green / Black,,False,Acrylic,92.8,4,False,Thermaltake
NZXT H200i,,Mini ITX Tower,Mini ITX,Black,,False,Tempered Glass,27.3,1,False,NZXT
DAN Cases A4 SFX,,Mini ITX Desktop,Mini ITX,Silver,,False,Solid,,0,False,DAN Cases
In Win 101C,,ATX Mid Tower,ATX,White / Black,,False,Tempered Glass,,2,False,In Win
Thermaltake View 71 TG RGB Plus,,ATX Full Tower,ATX,Black / Silver,,False,Acrylic,,4,False,Thermaltake
Fractal Design Meshify S2,,ATX Mid Tower,ATX,Black,,False,Solid,58.3,3,False,Fractal Design
Raidmax NEON RGB,,ATX Mid Tower,ATX,Black,,False,Acrylic,,2,False,Raidmax
BitFenix Nova Mesh,,ATX Mid Tower,ATX,Black,,False,Acrylic,41.4,2,False,BitFenix
Deepcool MATREXX 50 ADD-RGB 3F,,ATX Mid Tower,ATX,Black,,False,Tempered Glass,44.5,2,False,DeepCool
Cooler Master Silencio S600,,ATX Mid Tower,ATX,Black,,False,Tempered Glass,47.0,4,False,Cooler Master
Circle CG830,,ATX Mid Tower,ATX,White / Black,,False,Tempered Glass,,3,False,Desconocida
Golden Field Z3,,ATX Mid Tower,ATX,Black,,False,Tempered Glass,,2,False,Desconocida
DIYPC Shadow-H3-ARGB,,ATX Mid Tower,ATX,Black,,False,Tempered Glass,,3,False,DIYPC
GameMax Black Diamond ARGB,,ATX Mid Tower,ATX,Black,,False,Tempered Glass,,2,False,GameMax
SHARKOON REV 200,,ATX Mid Tower,ATX,Black,,False,Tempered Glass,50.5,2,False,SHARKOON
Apevia Prodigy,,MicroATX Mini Tower,Micro ATX,Pink,,False,Tempered Glass,32.5,2,False,Apevia
Lian Li Q58 (PCIe 3.0),,Mini ITX Desktop,Mini ITX,Black,,False,Tempered Glass,14.5,0,False,Lian Li
GAMDIAS ATHENA M2 ELITE,,ATX Mid Tower,ATX,Black,,False,Tempered Glass,,2,False,GAMDIAS
Antec NX700,,ATX Mid Tower,ATX,Black,,False,Tempered Glass,,2,False,Antec
Vetroo M01,,MicroATX Mid Tower,Micro ATX,White / Black,,False,Tempered Glass,36.6,2,False,Vetroo
Raidmax X616,,ATX Mid Tower,ATX,Black,,False,Tempered Glass,42.9,2,False,Raidmax
OCPC MICRO,,MicroATX Mid Tower,Micro ATX,Black,,False,Solid,12.7,0,False,OCPC
Jonsbo D500,,ATX Full Tower,ATX,Black,,False,Tempered Glass,90.8,10,False,Jonsbo
Cooler Master Silencio S400 Sakura Limited Edition,,MicroATX Mini Tower,Micro ATX,White / Pink,,False,Tempered Glass,,4,False,Cooler Master
Apevia Guardian-M,,ATX Mid Tower,ATX,Black,,False,Tempered Glass,39.5,2,False,Apevia
Apevia Destiny Flow,,ATX Mid Tower,ATX,Black,,False,Tempered Glass,,2,False,Apevia
GALAX REV-05,,ATX Full Tower,ATX,Black,,False,Tempered Glass,39.5,2,False,GALAX
GameMax Aero Mini Eco,,MicroATX Mini Tower,Micro ATX,Black / White,,False,Tempered Glass,31.5,2,False,GameMax
EVOLVEO Nate 2,,ATX Mid Tower,ATX,,,False,Acrylic,36.6,2,False,Desconocida
Inter-Tech C-703 Vision,,ATX Mid Tower,ATX,Black,,False,Tempered Glass,56.4,2,False,Inter-Tech
SSUPD Meshroom S V2 w/PCIe 4.0 Riser,,MicroATX Mini Tower,Micro ATX,Black,,False,Mesh,14.9,2,False,SSUPD
SSUPD Meshroom S V2 w/PCIe 4.0 Riser,,MicroATX Mini Tower,Micro ATX,White,,False,Mesh,14.9,2,False,SSUPD
BitFenix CETO Premium,,ATX Mid Tower,ATX,White,,False,Tempered Glass,49.0,3,False,BitFenix
In Win ModFree Base,3580.0,ATX Full Tower,ATX,Black,,False,Tempered Glass,57.2,1,True,In Win
GAMDIAS NESO P1,2999.8,ATX Full Tower,ATX,,,False,Tempered Glass,75.2,5,True,GAMDIAS
Silverstone FARA 313,,MicroATX Mid Tower,Micro ATX,Black,,False,Solid,26.7,3,False,SilverStone
Azza Cast 808,,ATX Mid Tower,ATX,Black,,False,Solid,,1,False,Azza
Jonsbo D40,,ATX Mid Tower,ATX,Silver / Black,,False,Tempered Glass,31.6,3,False,Jonsbo
Azza Octane A,1999.8,ATX Mid Tower,ATX,Black,,False,Tempered Glass,44.8,2,True,Azza
Silverstone FTZ01-E,4013.8,Mini ITX Desktop,Mini ITX,Black,,False,Solid,,0,True,SilverStone
Tempest Spectra RGB,,ATX Mid Tower,ATX,White / Black,,False,Acrylic,,2,False,Tempest
Geometric Future Model 8,,ATX Mid Tower,ATX,Black,,False,Tinted Tempered Glass,57.5,3,False,Geometric Future
Cooler Master MasterBox TD500 Mesh V2 Ryu,,ATX Mid Tower,ATX,White / Red,,False,Tempered Glass,52.4,2,False,Cooler Master
Aerocool CS-107,,MicroATX Mini Tower,Micro ATX,Black,,False,Tempered Glass,23.7,1,False,Aerocool
Jonsbo D400,,ATX Mid Tower,ATX,White,,False,Tempered Glass,59.9,2,False,Jonsbo
Cooler Master Elite 502,,ATX Mid Tower,ATX,White,,False,Tempered Glass,52.4,2,False,Cooler Master
Cooler Master MasterBox MB500 ARGB,,ATX Mid Tower,ATX,Black,,False,Tempered Glass,49.5,2,False,Cooler Master
Zalman R2,,ATX Mid Tower,ATX,White / Black,,False,Tempered Glass,,2,False,Zalman
RAIJINTEK PAN Slim,,Mini ITX Desktop,Mini ITX,White,,False,Solid,38.7,2,False,RAIJINTEK
Vetroo K1,,ATX Mid Tower,ATX,Silver,,False,Tempered Glass,37.4,2,False,Vetroo
GameMax Revolt,,ATX Mid Tower,ATX,Black,,False,Tempered Glass,40.7,2,False,GameMax
Jonsbo U4 Pro,,ATX Mid Tower,ATX,White,,False,Tempered Glass,34.5,1,False,Jonsbo
Cooler Master Silencio 652S,,ATX Mid Tower,ATX,Black,,False,Solid,,9,False,Cooler Master
Supermicro S5,,ATX Mid Tower,ATX,Black / Red,,False,Solid,,6,False,Supermicro
Thermaltake Level 20 HT Snow Edition,,ATX Full Tower,ATX,,,False,Tempered Glass,144.3,4,False,Thermaltake
BitFenix Nova Mesh SE,,ATX Mid Tower,ATX,White / Purple,,False,Tempered Glass,36.1,2,False,BitFenix
Aerocool Tor Pro,,ATX Full Tower,ATX,Black,,False,Tempered Glass,66.8,2,False,Aerocool
Antec Sonata III,,ATX Mid Tower,ATX,Black,500.0,True,Solid,40.2,4,False,Antec
Antec Skeleton,,ATX Mini Tower,ATX,Silver / Black,,False,Solid,51.9,2,False,Antec
Cooler Master Cosmos S,,ATX Full Tower,ATX,Black / Gray,,False,Solid,99.2,4,False,Cooler Master
Silverstone FT03,,MicroATX Mini Tower,Micro ATX,Black,,False,Solid,32.2,3,False,SilverStone
Xigmatek Elysium,,ATX Full Tower,ATX,Black / Silver,,False,Acrylic,93.9,8,False,Xigmatek
nMEDIAPC HTPC 8000,,HTPC,Mini ITX,Brown,,False,Solid,49.6,4,False,nMEDIAPC
NZXT Source 220,,ATX Mid Tower,ATX,Black,,False,Solid,43.4,8,False,NZXT
Sentey SS1-2420,,MicroATX Slim,Micro ATX,Black,250.0,True,Solid,13.3,1,False,Sentey
Lian Li PC-V650,,ATX Mini Tower,ATX,Silver,,False,Solid,38.2,7,False,Lian Li
NZXT Phantom 630,,ATX Full Tower,ATX,Gunmetal,,False,Acrylic,92.0,6,False,NZXT
Cooler Master Elite 330U,,ATX Mid Tower,ATX,Black,350.0,True,Solid,40.7,5,False,Cooler Master
Cooler Master Elite 344,,ATX Mini Tower,ATX,Silver,350.0,True,Solid,28.2,5,False,Cooler Master
Apevia X-Dreamer4,,ATX Mid Tower,ATX,Pink,,False,Acrylic,43.1,4,False,Apevia
Thermaltake Chaser A71,,ATX Full Tower,ATX,Black,,False,Acrylic,66.3,5,False,Thermaltake
Apevia X-Sniper2,,ATX Mid Tower,ATX,Black / Green,,False,Acrylic,,4,False,Apevia
Fractal Design Arc XL,,ATX Full Tower,ATX,Black,,False,Acrylic,72.8,8,False,Fractal Design
Aerocool Strike-X One,,ATX Mid Tower,ATX,Black / Red,,False,Solid,,6,False,Aerocool
NZXT Phantom,,ATX Full Tower,ATX,Black / Red,,False,Solid,74.3,7,False,NZXT
Thermaltake Versa H23,,ATX Mid Tower,ATX,Black,,False,Acrylic,43.7,3,False,Thermaltake
Corsair Graphite Series 780T,,ATX Full Tower,ATX,Black / Yellow,,False,Acrylic,109.9,6,False,Corsair
Fractal Design Core 1300,,MicroATX Mini Tower,Micro ATX,Black,,False,Solid,32.5,2,False,Fractal Design
Corsair Carbide Series 330R Titanium Edition,,ATX Mid Tower,ATX,Black / Silver,,False,Solid,49.9,4,False,Corsair
Raidmax Hyperion,,MicroATX Mid Tower,Micro ATX,Black / Blue,,False,Acrylic,,5,False,Raidmax
Thermaltake Core X9 Snow Edition,,ATX Desktop,ATX,White,,False,Acrylic,,7,False,Thermaltake
NZXT Noctis 450,,ATX Mid Tower,ATX,White / Blue,,False,Acrylic,,6,False,NZXT
Aerocool Aero-800,,ATX Mid Tower,ATX,Black / White,,False,Acrylic,,2,False,Aerocool
NZXT H440,,ATX Mid Tower,ATX,White / Black,,False,Acrylic,53.3,8,False,NZXT
Antec P380,,ATX Full Tower,ATX,Black,,False,Acrylic,,8,False,Antec
Cooler Master MasterCase Maker 5,,ATX Mid Tower,ATX,Black,,False,Acrylic,,5,False,Cooler Master
be quiet! Dark Base 900,,ATX Full Tower,ATX,Black,,False,Acrylic,82.0,7,False,be quiet!
Rosewill B2-SPIRIT,,ATX Full Tower,ATX,Black,,False,Acrylic,,13,False,Rosewill
Cooler Master MasterCase Pro 3,,MicroATX Mini Tower,Micro ATX,Black,,False,Acrylic,55.4,2,False,Cooler Master
NZXT H440 Hyper Beast,,ATX Mid Tower,ATX,Blue,,False,Acrylic,53.3,8,False,NZXT
Silverstone RL06,,ATX Mid Tower,ATX,Black / Red,,False,Acrylic,43.4,3,False,SilverStone
SHARKOON TG5,,ATX Mid Tower,ATX,Black / Green,,False,Acrylic,,3,False,SHARKOON
LC-Power 991B Lighthouse,,ATX Mid Tower,ATX,Black,,False,Tempered Glass,51.6,3,False,LC-Power
Corsair Carbide Series SPEC OMEGA,,ATX Mid Tower,ATX,White / Black,,False,Tempered Glass,,3,False,Corsair
Xigmatek Scorpio,,MicroATX Mid Tower,Micro ATX,Black,,False,Tempered Glass,30.1,2,False,Xigmatek
Thermaltake Versa J23 RGB,,ATX Mid Tower,ATX,Black,,False,Tempered Glass,,2,False,Thermaltake
Fractal Design Define R6 USB-C,,ATX Mid Tower,ATX,Black / White,,False,Solid,56.7,6,False,Fractal Design
Antec Dark Fleet DF500 RGB,,ATX Mid Tower,ATX,Black,,False,Tempered Glass,,2,False,Antec
Rosewill CULLINAN MX-Red,,ATX Mid Tower,ATX,Black / Red,,False,Tempered Glass,47.2,4,False,Rosewill
Silverstone CS280B,,Mini ITX Tower,Mini ITX,Black / Silver,,False,Solid,,0,False,SilverStone
Thermaltake H100 TG,,ATX Mid Tower,ATX,Black,,False,Tempered Glass,39.7,2,False,Thermaltake
Rosewill SPECTRA X,,ATX Mid Tower,ATX,Black,,False,Tempered Glass,,5,False,Rosewill
Rosewill PRISM S,,ATX Mid Tower,ATX,Black,,False,Tempered Glass,46.9,3,False,Rosewill
Antec NX500,,ATX Mid Tower,ATX,Black,,False,Tempered Glass,47.4,2,False,Antec
MagniumGear Neo Silent,,ATX Mid Tower,ATX,Black,,False,Tempered Glass,41.4,2,False,MagniumGear
