name,price,speed,modules,price_per_gb,color,first_word_latency,cas_latency
TEAMGROUP T-Force Vulcan 16 GB,,"5,5200","1,16",,Black,14.615,38.0
TEAMGROUP T-Force Vulcan 16 GB,,"5,5600","1,16",,Black,14.286,40.0
TEAMGROUP T-Force Vulcan 8 GB,,"5,5200","1,8",,Red,15.385,40.0
TEAMGROUP T-Force Vulcan 32 GB,,"5,5200","1,32",,Red,15.385,40.0
TEAMGROUP T-Force Vulcan 16 GB,,"5,5600","1,16",,Red,11.429,32.0
TEAMGROUP T-Force Vulcan 16 GB,,"5,5600","1,16",,Red,12.857,36.0
TEAMGROUP T-Force Vulcan 16 GB,,"5,5600","1,16",,Red,14.286,40.0
TEAMGROUP Night Hawk RGB Gen 2 32 GB,,"4,3000","2,16",,White,10.667,16.0
TEAMGROUP Night Hawk RGB Gen 2 16 GB,,"4,3000","2,8",,White,10.667,16.0
TEAMGROUP Night Hawk RGB Gen 2 16 GB,,"4,3200","2,8",,Black,10.0,16.0
TEAMGROUP Night Hawk RGB Gen 2 16 GB,,"4,3600","2,8",,White,10.0,18.0
TEAMGROUP Night Hawk RGB Gen 2 32 GB,,"4,3600","2,16",,White,10.0,18.0
TEAMGROUP Night Hawk RGB Gen 2 16 GB,,"4,4000","2,8",,Black,9.0,18.0
TEAMGROUP Night Hawk RGB Gen 2 32 GB,,"4,4000","2,16",,Black,9.0,18.0
TEAMGROUP Night Hawk RGB Gen 2 32 GB,,"4,4000","2,16",,White,9.0,18.0
Thermaltake TOUGHRAM XG RGB 16 GB,,"4,3600","2,8",,Black / Silver,10.0,18.0
Thermaltake TOUGHRAM XG RGB 32 GB,,"4,4000","2,16",,White / Silver,9.5,19.0
Samsung M393B1G73BH0-CK0 8 GB,,"3,1600","1,8",,Green / Black,13.75,11.0
ADATA XPG GAMMIX D10 32 GB,,"4,3200","2,16",,Silver,10.0,16.0
Silicon Power SP032GBLFU240BD2 32 GB,,"4,2400","2,16",,Gray,14.167,17.0
Silicon Power SP016GBLFU240BD2 16 GB,,"4,2400","2,8",,Gray,14.167,17.0
Silicon Power SP008GBLFU240ND2 8 GB,,"4,2400","2,4",,Gray,14.167,17.0
Silicon Power SP016GBLFU240BS2 16 GB,,"4,2400","1,16",,Gray,14.167,17.0
Silicon Power SP008GBLFU240BS2 8 GB,,"4,2400","1,8",,Gray,14.167,17.0
Silicon Power SP004GBLFU240NS2 4 GB,,"4,2400","1,4",,Gray,14.167,17.0
GeIL EVO V RGB 32 GB,,"5,6600","2,16",,Black,11.515,38.0
GeIL EVO V RGB 32 GB,,"5,6600","2,16",,White,11.515,38.0
Mushkin Redline 32 GB,,"5,6000","2,16",,Black,12.0,36.0
Mushkin Redline 32 GB,,"5,5600","2,16",,Black,12.857,36.0
Mushkin Redline 32 GB,,"5,5200","2,16",,Black,13.846,36.0
Mushkin Redline 32 GB,,"5,5200","2,16",,Black,15.385,40.0
TEAMGROUP Elite 16 GB,,"4,2400","2,8",,Black,13.333,16.0
Neo Forza FAYE 32 GB,,"4,3600","2,16",,Black / Silver,10.0,18.0
Neo Forza FAYE 64 GB,,"4,3600","2,32",,Black / Silver,10.0,18.0
Neo Forza FAYE 64 GB,,"4,3600","2,32",,Black / Silver,10.0,18.0
Neo Forza FAYE 16 GB,,"4,3600","2,8",,Black / Silver,10.0,18.0
Neo Forza FAYE 64 GB,,"4,4000","2,32",,Black / Silver,9.5,19.0
Neo Forza FAYE 16 GB,,"4,4600","2,8",,Black / Silver,8.261,19.0
TEAMGROUP T-Force Delta RGB 64 GB,,"5,5600","2,32",,White / Silver,14.286,40.0
V-Color Manta XPrism RGB 32 GB,,"5,7800","2,16",,Silver,9.744,38.0
Neo Forza MARS 32 GB,,"4,3600","2,16",,Gray / Black,10.0,18.0
Neo Forza MARS 32 GB,,"4,3600","2,16",,Gray / Black,10.0,18.0
Neo Forza MARS 32 GB,,"4,3600","2,16",,Gray / Black,10.0,18.0
Neo Forza MARS 32 GB,,"4,3600","2,16",,Gray / Black,10.0,18.0
Neo Forza MARS 32 GB,,"4,4000","2,16",,Gray / Black,9.5,19.0
Neo Forza MARS 32 GB,,"4,4000","2,16",,Gray / Black,9.5,19.0
Neo Forza MARS 16 GB,,"4,4000","2,8",,Gray / Black,9.5,19.0
TEAMGROUP Elite Plus 32 GB,,"5,5200","1,32",,Silver,16.154,42.0
TEAMGROUP Elite Plus 16 GB,,"5,5200","2,8",,Silver,16.154,42.0
TEAMGROUP Elite Plus 16 GB,,"5,5200","1,16",,Silver,16.154,42.0
TEAMGROUP Elite Plus 64 GB,,"5,5200","2,32",,Black,16.154,42.0
TEAMGROUP Elite Plus 32 GB,,"5,5200","2,16",,Black,16.154,42.0
TEAMGROUP Elite Plus 32 GB,,"5,5200","1,32",,Black,16.154,42.0
TEAMGROUP Elite Plus 8 GB,,"5,5200","1,8",,Silver,16.154,42.0
TEAMGROUP Elite Plus 64 GB,,"5,5200","2,32",,Silver,16.154,42.0
OLOy Blade RGB 64 GB,,"5,5600","2,32",,Black,12.857,36.0
OLOy Blade RGB 32 GB,,"5,6600","2,16",,Black,12.121,40.0
GeIL EVO V RGB 32 GB,,"5,6400","2,16",,White,11.875,38.0
GeIL EVO V RGB 32 GB,,"5,6400","2,16",,Black,11.875,38.0
OLOy Blade RGB 32 GB,,"5,6200","2,16",,Platinum,10.323,32.0
TEAMGROUP Elite 64 GB,,"4,2666","2,32",,Black,14.254,19.0
TEAMGROUP Elite 64 GB,,"4,2400","2,32",,Black,13.333,16.0
TEAMGROUP Elite 32 GB,,"4,2400","2,16",,Black,13.333,16.0
TEAMGROUP Elite 8 GB,,"4,2400","2,4",,Black,13.333,16.0
TEAMGROUP Elite 32 GB,,"4,2133","2,16",,Black,14.065,15.0
TEAMGROUP Elite 16 GB,,"4,2133","2,8",,Black,14.065,15.0
TEAMGROUP Elite 8 GB,,"4,2133","2,4",,Black,14.065,15.0
TEAMGROUP Elite 32 GB,,"4,2666","1,32",,Black,14.254,19.0
TEAMGROUP Elite 32 GB,,"4,2400","1,32",,Black,13.333,16.0
TEAMGROUP Elite 16 GB,,"4,2400","1,16",,Black,13.333,16.0
TEAMGROUP Elite 16 GB,,"4,2133","1,16",,Black,14.065,15.0
TEAMGROUP Elite 8 GB,,"4,2133","1,8",,Black,14.065,15.0
TEAMGROUP Elite 4 GB,,"4,2133","1,4",,Black,14.065,15.0
TEAMGROUP T-Create Classic 8 GB,,"4,2666","1,8",,Silver / Black,14.254,19.0
TEAMGROUP T-Create Classic 16 GB,,"4,2666","1,16",,Silver / Black,14.254,19.0
TEAMGROUP T-Create Classic 8 GB,,"4,3200","1,8",,Silver / Black,13.75,22.0
TEAMGROUP T-Create Classic 16 GB,,"4,3200","1,16",,Silver / Black,13.75,22.0
TEAMGROUP T-Create Classic 32 GB,,"4,3200","1,32",,Silver / Black,13.75,22.0
TEAMGROUP T-Create Classic 16 GB,,"4,2666","2,8",,Silver / Black,14.254,19.0
TEAMGROUP T-Create Classic 32 GB,,"4,2666","2,16",,Silver / Black,14.254,19.0
TEAMGROUP T-Create Classic 64 GB,,"4,2666","2,32",,Silver / Black,14.254,19.0
TEAMGROUP T-Create Classic 16 GB,,"4,3200","2,8",,Silver / Black,13.75,22.0
TEAMGROUP T-Create Classic 64 GB,,"4,3200","2,32",,Silver / Black,13.75,22.0
TEAMGROUP T-Force Zeus 64 GB,,"4,3200","2,32",,Red / Black,10.0,16.0
TEAMGROUP T-Force Zeus 32 GB,,"4,3200","2,16",,Red / Black,10.0,16.0
TEAMGROUP T-Force Zeus 16 GB,,"4,3200","2,8",,Red / Black,10.0,16.0
TEAMGROUP T-Force Zeus 64 GB,,"4,3200","2,32",,Red / Black,13.75,22.0
TEAMGROUP T-Force Zeus 32 GB,,"4,3200","2,16",,Red / Black,13.75,22.0
TEAMGROUP T-Force Zeus 64 GB,,"4,2666","2,32",,Red / Black,14.254,19.0
TEAMGROUP T-Force Zeus 32 GB,,"4,2666","2,16",,Red / Black,14.254,19.0
TEAMGROUP T-Force Zeus 16 GB,,"4,2666","2,8",,Red / Black,14.254,19.0
TEAMGROUP T-Force Zeus 32 GB,,"4,3200","1,32",,Red / Black,10.0,16.0
TEAMGROUP T-Force Zeus 16 GB,,"4,3200","1,16",,Red / Black,10.0,16.0
TEAMGROUP T-Force Zeus 32 GB,,"4,3200","1,32",,Red / Black,13.75,22.0
TEAMGROUP T-Force Zeus 8 GB,,"4,3200","1,8",,Red / Black,13.75,22.0
TEAMGROUP T-Force Zeus 32 GB,,"4,2666","1,32",,Red / Black,14.254,19.0
TEAMGROUP T-Force Zeus 16 GB,,"4,2666","1,16",,Red / Black,14.254,19.0
TEAMGROUP T-Force Zeus 8 GB,,"4,2666","1,8",,Red / Black,14.254,19.0
Silicon Power XPOWER Zenith RGB Gaming 64 GB,,"5,6000","2,32",,Black,13.333,40.0
Silicon Power XPOWER Zenith RGB Gaming 64 GB,,"5,6000","2,32",,White,13.333,40.0
Silicon Power XPOWER Zenith RGB Gaming 32 GB,,"5,6000","1,32",,White,13.333,40.0
Silicon Power XPOWER Zenith RGB Gaming 32 GB,,"5,6000","1,32",,Black,13.333,40.0
Silicon Power XPOWER Zenith RGB Gaming 16 GB,,"5,6000","1,16",,White,13.333,40.0
Silicon Power XPOWER Zenith RGB Gaming 16 GB,,"5,6000","1,16",,Black,13.333,40.0
Kingston ValueRAM 16 GB,,"4,2933","1,16",,Green,14.32,21.0
Kingston FURY Impact 8 GB,,"4,2666","1,8",,Black,11.253,15.0
Kingston FURY Impact 16 GB,,"4,2666","1,16",,Black,12.003,16.0
Kingston FURY Impact 64 GB,,"4,2666","2,32",,Black,12.003,16.0
PROXMEM SPEAR 32 GB,,"5,6800","2,16",,Black / Silver,11.176,38.0
PROXMEM KERBEROS 32 GB,,"4,3600","2,16",,Black / Silver,10.0,18.0
PROXMEM KERBEROS 16 GB,,"4,3600","2,8",,Black / Silver,10.0,18.0
PROXMEM KERBEROS 32 GB,,"5,5600","2,16",,Black / Silver,12.857,36.0
PROXMEM KERBEROS 32 GB,,"5,6400","2,16",,Black / Silver,11.875,38.0
Timetec PINNACLE 16 GB,,"4,3600","2,8",,White / Silver,10.0,18.0
Timetec PINNACLE Konduit RGB 32 GB,,"4,3200","1,32",,Black,10.0,16.0
Timetec PINNACLE Konduit RGB 16 GB,,"4,3200","1,16",,Black,10.0,16.0
Timetec PINNACLE Konduit RGB 8 GB,,"4,3200","1,8",,Black,10.0,16.0
Timetec PINNACLE Konduit 8 GB,,"4,3600","1,8",,Black,10.0,18.0
Timetec PINNACLE Konduit RGB 64 GB,,"4,3600","2,32",,Black,10.0,18.0
Timetec PINNACLE Konduit RGB 16 GB,,"4,3600","1,16",,Black,10.0,18.0
Timetec PINNACLE Konduit RGB 8 GB,,"4,3600","1,8",,Black,10.0,18.0
PROXMEM UNDERWORLD TUF 32 GB,,"5,6800","2,16",,Black / Gray,10.0,34.0
PROXMEM UNDERWORLD TUF 32 GB,,"5,6400","2,16",,Black / Gray,10.0,32.0
Thermaltake TOUGHRAM RC 32 GB,,"5,4800","2,16",,Black,16.667,40.0
GeIL Polaris RGB 32 GB,,"5,6400","2,16",,Red,11.875,38.0
GeIL Polaris RGB 32 GB,,"5,6000","2,16",,Red,12.667,38.0
GeIL Polaris RGB 32 GB,,"5,6400","2,16",,Black,11.875,38.0
GeIL Polaris 32 GB,,"5,5600","2,16",,Red,16.429,46.0
TEAMGROUP T-Force DELTAα RGB 8 GB,,"5,5200","1,8",,Black,14.615,38.0
TEAMGROUP T-Force DELTAα RGB 8 GB,,"5,5200","1,8",,White,14.615,38.0
TEAMGROUP T-Force DELTAα RGB 16 GB,,"5,5200","2,8",,White,14.615,38.0
TEAMGROUP T-Force DELTAα RGB 16 GB,,"5,5600","1,16",,White,14.286,40.0
TEAMGROUP T-Force DELTAα RGB 16 GB,,"5,6000","1,16",,Black,12.667,38.0
TEAMGROUP T-Force Delta RGB Valkyrie Edition 32 GB,,"5,5600","2,16",,Black,14.286,40.0
TEAMGROUP T-Force Vulcanα 16 GB,,"5,6000","1,16",,Red,12.667,38.0
TEAMGROUP T-Force Vulcanα 16 GB,,"5,6000","1,16",,Black,12.667,38.0
TEAMGROUP T-Force Vulcanα 32 GB,,"5,5600","2,16",,Red,14.286,40.0
TEAMGROUP T-Force Vulcanα 16 GB,,"5,5600","1,16",,Red,14.286,40.0
TEAMGROUP T-Force Vulcanα 16 GB,,"5,5200","2,8",,Red,14.615,38.0
TEAMGROUP T-Force Vulcanα 16 GB,,"5,5200","2,8",,Black,14.615,38.0
TEAMGROUP T-Force Vulcanα 8 GB,,"5,5200","1,8",,Red,14.615,38.0
TEAMGROUP T-Force Vulcanα 8 GB,,"5,5200","1,8",,Black,14.615,38.0
TEAMGROUP T-Force Vulcanα 16 GB,,"5,5200","2,8",,Red,14.615,38.0
TEAMGROUP T-Force Vulcanα 8 GB,,"5,5200","1,8",,Red,14.615,38.0
TEAMGROUP T-Force Vulcanα 8 GB,,"5,5200","1,8",,Black,14.615,38.0
Mushkin Enhanced Redline 64 GB,,"5,5600","2,32",,Black,12.857,36.0
OLOy Blade RGB 32 GB,,"5,7200","2,16",,Black,10.0,36.0
OLOy Blade RGB 32 GB,,"5,7800","2,16",,Black,9.231,36.0
Mushkin Enhanced Redline Stiletto 16 GB,,"4,4000","2,8",,Black,9.0,18.0
Mushkin Enhanced Redline Stiletto 16 GB,,"4,3200","2,8",,Black,8.75,14.0
Mushkin Enhanced Redline Stiletto 64 GB,,"4,3200","2,32",,Black,8.75,14.0
Mushkin Enhanced Redline Stiletto 32 GB,,"4,3600","2,16",,Black,10.0,18.0
Mushkin Enhanced Redline Stiletto 32 GB,,"4,4133","2,16",,Black,9.194,19.0
Mushkin Enhanced Redline Stiletto 32 GB,,"4,3200","2,16",,Black,8.75,14.0
OLOy Blade RGB 32 GB,,"4,3200","2,16",,Black / Silver,10.0,16.0
OLOy Blade RGB 16 GB,,"4,3200","2,8",,Black / Silver,10.0,16.0
OLOy Blade RGB 16 GB,,"4,4266","2,8",,Silver,8.439,18.0
OLOy Blade RGB 32 GB,,"4,4000","2,16",,Black / Silver,9.0,18.0
OLOy Blade RGB 32 GB,,"4,4600","2,16",,Black / Silver,8.261,19.0
OLOy Blade RGB 16 GB,,"4,4000","2,8",,Silver,8.0,16.0
OLOy Blade RGB 16 GB,,"4,3600","2,8",,White,10.0,18.0
OLOy Blade RGB 16 GB,,"4,3200","2,8",,Black,10.0,16.0
OLOy Blade RGB 16 GB,,"4,3200","2,8",,Silver,8.75,14.0
OLOy Blade RGB 16 GB,,"4,4600","2,8",,Black / Silver,7.826,18.0
OLOy Blade RGB 16 GB,,"4,4400","2,8",,Black / Silver,8.182,18.0
OLOy Blade RGB 16 GB,,"4,4000","2,8",,Silver,9.0,18.0
OLOy Blade RGB 64 GB,,"4,3200","2,32",,Black / Silver,10.0,16.0
OLOy Blade RGB 32 GB,,"4,3200","2,16",,Black,10.0,16.0
Silicon Power XPOWER Zenith Gaming 32 GB,,"5,6000","1,32",,White,13.333,40.0
Silicon Power XPOWER Zenith Gaming 32 GB,,"5,6000","1,32",,Black,13.333,40.0
Silicon Power XPOWER Zenith Gaming 16 GB,,"5,6000","1,16",,Black,13.333,40.0
Silicon Power XPOWER Zenith Gaming 16 GB,,"5,6000","1,16",,White,13.333,40.0
OLOy WarHawk RGB 32 GB,,"4,3200","2,16",,Black / Silver,10.0,16.0
OLOy WarHawk RGB 32 GB,,"4,3200","2,16",,White / Silver,10.0,16.0
OLOy WarHawk RGB 32 GB,,"4,3600","2,16",,Black / Silver,10.0,18.0
OLOy WarHawk RGB 32 GB,,"4,3600","2,16",,Black / Silver,10.0,18.0
OLOy WarHawk RGB 32 GB,,"4,4000","2,16",,White / Silver,9.0,18.0
GeIL ORION V RGB 32 GB,,"5,5200","2,16",,Red,13.077,34.0
GeIL ORION V RGB 16 GB,,"5,5200","1,16",,Red,13.077,34.0
GeIL ORION V RGB 32 GB,,"5,5200","2,16",,Black,16.154,42.0
GeIL ORION V RGB 32 GB,,"5,5200","2,16",,Red,16.154,42.0
GeIL ORION V RGB 16 GB,,"5,5200","1,16",,Black,16.154,42.0
GeIL ORION V RGB 16 GB,,"5,5200","1,16",,Red,16.154,42.0
GeIL ORION V RGB 32 GB,,"5,5600","2,16",,Black,13.571,38.0
GeIL ORION V RGB 32 GB,,"5,5600","2,16",,Red,13.571,38.0
GeIL ORION V RGB 16 GB,,"5,5600","1,16",,Black,13.571,38.0
GeIL ORION V RGB 16 GB,,"5,5600","1,16",,Red,13.571,38.0
GeIL ORION V RGB 32 GB,,"5,5600","2,16",,Black,16.429,46.0
GeIL ORION V RGB 32 GB,,"5,5600","2,16",,Red,16.429,46.0
GeIL ORION V RGB 16 GB,,"5,5600","1,16",,Black,16.429,46.0
GeIL ORION V RGB 16 GB,,"5,5600","1,16",,Red,16.429,46.0
GeIL ORION V RGB 32 GB,,"5,6000","2,16",,Black,10.667,32.0
GeIL ORION V RGB 32 GB,,"5,6000","2,16",,Red,10.667,32.0
GeIL ORION V RGB 16 GB,,"5,6000","1,16",,Black,10.667,32.0
GeIL ORION V RGB 16 GB,,"5,6000","1,16",,Red,10.667,32.0
GeIL ORION V RGB 32 GB,,"5,6000","2,16",,Red,12.667,38.0
GeIL ORION V RGB 16 GB,,"5,6000","1,16",,Black,12.667,38.0
GeIL ORION V RGB 16 GB,,"5,6000","1,16",,Red,12.667,38.0
GeIL ORION V RGB 16 GB,,"5,6400","1,16",,Black,11.875,38.0
GeIL ORION V RGB 16 GB,,"5,6400","1,16",,Red,11.875,38.0
GeIL ORION V RGB 32 GB,,"5,6800","2,16",,Black,10.588,36.0
GeIL ORION V RGB 32 GB,,"5,6800","2,16",,Red,10.588,36.0
GeIL ORION V RGB 16 GB,,"5,6800","1,16",,Black,10.588,36.0
GeIL ORION V RGB 16 GB,,"5,6800","1,16",,Red,10.588,36.0
GeIL ORION V RGB 32 GB,,"5,7200","2,16",,Red,10.0,36.0
GeIL ORION V RGB 16 GB,,"5,7200","1,16",,Black,10.0,36.0
GeIL ORION V RGB 16 GB,,"5,7200","1,16",,Red,10.0,36.0
GeIL ORION V RGB 32 GB,,"5,7600","2,16",,Black,9.474,36.0
GeIL ORION V RGB 32 GB,,"5,7600","2,16",,Red,9.474,36.0
GeIL ORION V RGB 32 GB,,"5,8000","2,16",,Red,9.5,38.0
GeIL ORION V 32 GB,,"5,5200","2,16",,Black,13.077,34.0
GeIL ORION V 32 GB,,"5,5200","2,16",,Red,13.077,34.0
GeIL ORION V 16 GB,,"5,5200","1,16",,Black,13.077,34.0
GeIL ORION V 16 GB,,"5,5200","1,16",,Red,13.077,34.0
GeIL ORION V 32 GB,,"5,5200","2,16",,Black,16.154,42.0
GeIL ORION V 32 GB,,"5,5200","2,16",,Red,16.154,42.0
GeIL ORION V 16 GB,,"5,5200","1,16",,Black,16.154,42.0
GeIL ORION V 16 GB,,"5,5200","1,16",,Red,16.154,42.0
GeIL ORION V 32 GB,,"5,5600","2,16",,Black,13.571,38.0
GeIL ORION V 32 GB,,"5,5600","2,16",,Red,13.571,38.0
GeIL ORION V 16 GB,,"5,5600","1,16",,Black,13.571,38.0
GeIL ORION V 16 GB,,"5,5600","1,16",,Red,13.571,38.0
GeIL ORION V 32 GB,,"5,5600","2,16",,Black,16.429,46.0
GeIL ORION V 32 GB,,"5,5600","2,16",,Red,16.429,46.0
GeIL ORION V 16 GB,,"5,5600","1,16",,Black,16.429,46.0
GeIL ORION V 16 GB,,"5,5600","1,16",,Red,16.429,46.0
GeIL ORION V 32 GB,,"5,6000","2,16",,Red,10.667,32.0
GeIL ORION V 16 GB,,"5,6000","1,16",,Black,10.667,32.0
GeIL ORION V 16 GB,,"5,6000","1,16",,Red,10.667,32.0
GeIL ORION V 32 GB,,"5,6000","2,16",,Red,12.667,38.0
GeIL ORION V 16 GB,,"5,6000","1,16",,Black,12.667,38.0
GeIL ORION V 16 GB,,"5,6000","1,16",,Red,12.667,38.0
GeIL ORION V 32 GB,,"5,6400","2,16",,Black,11.875,38.0
GeIL ORION V 32 GB,,"5,6400","2,16",,Red,11.875,38.0
GeIL ORION V 16 GB,,"5,6400","1,16",,Black,11.875,38.0
GeIL ORION V 16 GB,,"5,6400","1,16",,Red,11.875,38.0
GeIL ORION V 32 GB,,"5,6800","2,16",,Black,10.588,36.0
GeIL ORION V 32 GB,,"5,6800","2,16",,Red,10.588,36.0
GeIL ORION V 16 GB,,"5,6800","1,16",,Black,10.588,36.0
GeIL ORION V 16 GB,,"5,6800","1,16",,Red,10.588,36.0
GeIL ORION V 32 GB,,"5,7200","2,16",,Black,10.0,36.0
GeIL ORION V 32 GB,,"5,7200","2,16",,Red,10.0,36.0
GeIL ORION V 16 GB,,"5,7200","1,16",,Black,10.0,36.0
GeIL ORION V 16 GB,,"5,7200","1,16",,Red,10.0,36.0
GeIL ORION V 32 GB,,"5,7600","2,16",,Black,9.474,36.0
GeIL ORION V 32 GB,,"5,7600","2,16",,Red,9.474,36.0
GeIL ORION V 32 GB,,"5,8000","2,16",,Black,9.5,38.0
GeIL ORION V 32 GB,,"5,8000","2,16",,Red,9.5,38.0
GeIL ORION V RGB AMD 32 GB,,"5,5200","2,16",,Black,16.154,42.0
GeIL ORION V RGB AMD 16 GB,,"5,5200","1,16",,Red,16.154,42.0
GeIL ORION V RGB AMD 32 GB,,"5,5200","2,16",,Black,13.077,34.0
GeIL ORION V RGB AMD 32 GB,,"5,5200","2,16",,Red,13.077,34.0
GeIL ORION V RGB AMD 16 GB,,"5,5200","1,16",,Black,13.077,34.0
GeIL ORION V RGB AMD 16 GB,,"5,5200","1,16",,Red,13.077,34.0
GeIL ORION V RGB AMD 16 GB,,"5,5600","1,16",,Black,13.571,38.0
GeIL ORION V RGB AMD 16 GB,,"5,5600","1,16",,Red,13.571,38.0
GeIL ORION V RGB AMD 32 GB,,"5,5600","2,16",,Black,16.429,46.0
GeIL ORION V RGB AMD 32 GB,,"5,5600","2,16",,Red,16.429,46.0
GeIL ORION V RGB AMD 16 GB,,"5,5600","1,16",,Black,16.429,46.0
GeIL ORION V RGB AMD 32 GB,,"5,6000","2,16",,Red,10.667,32.0
GeIL ORION V RGB AMD 16 GB,,"5,6000","1,16",,Red,10.667,32.0
GeIL ORION V RGB AMD 32 GB,,"5,6000","2,16",,Black,12.667,38.0
GeIL ORION V RGB AMD 32 GB,,"5,6000","2,16",,Red,12.667,38.0
GeIL ORION V RGB AMD 16 GB,,"5,6000","1,16",,Black,12.667,38.0
GeIL ORION V RGB AMD 16 GB,,"5,6000","1,16",,Red,12.667,38.0
GeIL ORION V AMD 32 GB,,"5,5200","2,16",,Black,16.154,42.0
GeIL ORION V AMD 16 GB,,"5,5200","1,16",,Black,16.154,42.0
GeIL ORION V AMD 16 GB,,"5,5200","1,16",,Red,16.154,42.0
GeIL ORION V AMD 32 GB,,"5,5200","2,16",,Black,13.077,34.0
GeIL ORION V AMD 32 GB,,"5,5200","2,16",,Red,13.077,34.0
GeIL ORION V AMD 16 GB,,"5,5200","1,16",,Black,13.077,34.0
GeIL ORION V AMD 16 GB,,"5,5200","1,16",,Red,13.077,34.0
GeIL ORION V AMD 32 GB,,"5,5600","2,16",,Red,13.571,38.0
GeIL ORION V AMD 16 GB,,"5,5600","1,16",,Black,13.571,38.0
GeIL ORION V AMD 16 GB,,"5,5600","1,16",,Red,13.571,38.0
GeIL ORION V AMD 32 GB,,"5,5600","2,16",,Black,16.429,46.0
GeIL ORION V AMD 32 GB,,"5,5600","2,16",,Red,16.429,46.0
GeIL ORION V AMD 16 GB,,"5,5600","1,16",,Black,16.429,46.0
GeIL ORION V AMD 16 GB,,"5,5600","1,16",,Red,16.429,46.0
GeIL ORION V AMD 32 GB,,"5,6000","2,16",,Black,10.667,32.0
GeIL ORION V AMD 32 GB,,"5,6000","2,16",,Red,10.667,32.0
GeIL ORION V AMD 16 GB,,"5,6000","1,16",,Black,10.667,32.0
GeIL ORION V AMD 32 GB,,"5,6000","2,16",,Black,12.667,38.0
GeIL ORION V AMD 32 GB,,"5,6000","2,16",,Red,12.667,38.0
GeIL ORION V AMD 16 GB,,"5,6000","1,16",,Red,12.667,38.0
TEAMGROUP Elite Plus 16 GB,,"4,2666","1,16",,Black / Gold,14.254,19.0
TEAMGROUP Elite Plus 4 GB,,"4,2666","1,4",,Black / Gold,14.254,19.0
TEAMGROUP TPD432G3200HC2201 32 GB,,"4,3200","1,32",,Black / Gold,13.75,22.0
TEAMGROUP TPD48G3200HC22016 8 GB,,"4,3200","1,8",,Black / Gold,13.75,22.0
TEAMGROUP TPD44G3200HC2201 4 GB,,"4,3200","1,4",,Black / Gold,13.75,22.0
TEAMGROUP Elite Plus 4 GB,,"4,2133","1,4",,Black / Gold,14.065,15.0
TEAMGROUP Elite Plus 8 GB,,"4,2133","1,8",,Black / Gold,14.065,15.0
TEAMGROUP Elite Plus 16 GB,,"4,2133","1,16",,Black / Gold,14.065,15.0
TEAMGROUP Elite Plus 32 GB,,"4,2400","1,32",,Black / Gold,13.333,16.0
TEAMGROUP Elite Plus 8 GB,,"4,2400","1,8",,Black / Gold,13.333,16.0
TEAMGROUP Elite Plus 4 GB,,"4,2400","1,4",,Black / Gold,13.333,16.0
TEAMGROUP Elite Plus 32 GB,,"4,2400","1,32",,Black / Gold,13.333,16.0
TEAMGROUP Elite Plus 16 GB,,"4,2400","1,16",,Black / Gold,13.333,16.0
TEAMGROUP Elite Plus 8 GB,,"4,2400","1,8",,Black / Gold,13.333,16.0
TEAMGROUP Elite Plus 4 GB,,"4,2400","1,4",,Black / Gold,13.333,16.0
TEAMGROUP Elite Plus 32 GB,,"4,2666","1,32",,Black / Gold,14.254,19.0
TEAMGROUP Elite Plus 16 GB,,"4,2666","1,16",,Black / Gold,14.254,19.0
TEAMGROUP Elite Plus 8 GB,,"4,2666","1,8",,Black / Gold,14.254,19.0
TEAMGROUP Elite Plus 8 GB,,"4,2666","1,8",,Black / Gold,14.254,19.0
TEAMGROUP Elite Plus 4 GB,,"4,2666","1,4",,Black / Gold,14.254,19.0
TEAMGROUP Elite Plus 32 GB,,"4,3200","1,32",,Black / Gold,13.75,22.0
TEAMGROUP Elite Plus 8 GB,,"4,3200","1,8",,Black / Gold,13.75,22.0
TEAMGROUP Elite Plus 8 GB,,"4,3200","1,8",,Black / Gold,13.75,22.0
TEAMGROUP Elite Plus 4 GB,,"4,3200","1,4",,Black / Gold,13.75,22.0
TEAMGROUP Elite Plus 8 GB,,"4,2133","2,4",,Black / Gold,14.065,15.0
TEAMGROUP Elite Plus 16 GB,,"4,2133","2,8",,Black / Gold,14.065,15.0
TEAMGROUP Elite Plus 32 GB,,"4,2133","2,16",,Black / Gold,14.065,15.0
TEAMGROUP Elite Plus 16 GB,,"4,2133","4,4",,Black / Gold,14.065,15.0
TEAMGROUP Elite Plus 32 GB,,"4,2133","4,8",,Black / Gold,14.065,15.0
TEAMGROUP Elite Plus 32 GB,,"4,2400","4,8",,Black / Gold,13.333,16.0
TEAMGROUP Elite Plus 16 GB,,"4,2400","4,4",,Black / Gold,13.333,16.0
TEAMGROUP Elite Plus 64 GB,,"4,2400","2,32",,Black / Gold,13.333,16.0
TEAMGROUP Elite Plus 64 GB,,"4,2666","2,32",,Black / Gold,14.254,19.0
TEAMGROUP Elite Plus 16 GB,,"4,2666","4,4",,Black / Gold,14.254,19.0
TEAMGROUP Elite Plus 32 GB,,"4,2666","4,8",,Black / Gold,14.254,19.0
TEAMGROUP Elite Plus 64 GB,,"4,3200","2,32",,Black / Gold,13.75,22.0
TEAMGROUP Elite Plus 16 GB,,"4,3200","2,8",,Black / Gold,13.75,22.0
