name,price,capacity,price_per_gb,type,cache,form_factor,interface
Timetec 35TTQNM2SATA,2079.79,2000.0,0.052,SSD,,M.2-2280,M.2 SATA
Transcend MTE255S,1558.0,1000.0,0.078,SSD,,M.2-2280,M.2 PCIe 4.0 X4
Hitachi HUC101212CSS600,1180.0,1200.0,0.049,10000,64.0,2.5,SAS 6.0 Gb/s
Inland Performance,4891.0,2000.0,0.122,SSD,,M.2-2280,M.2 PCIe 4.0 X4
Seagate Exos 7E8,2539.4,2000.0,0.063,7200,256.0,3.5,SATA 6.0 Gb/s
Western Digital Red SA500,1459.6,500.0,0.146,SSD,,M.2-2280,M.2 SATA
Seagate Exos 7E10 512e/4Kn,1900.0,2000.0,0.048,7200,256.0,3.5,SATA 6.0 Gb/s
Lenovo ThinkPad OPAL,3420.0,512.0,0.334,SSD,,M.2-2242,M.2 PCIe 4.0 X4
Intel X25-E,,64.0,,SSD,,2.5,SATA 3.0 Gb/s
Seagate Momentus LP,999.59,1000.0,0.05,5400,8.0,2.5,SATA 3.0 Gb/s
SanDisk Solid State Drive,,64.0,,SSD,,2.5,SATA 6.0 Gb/s
Hitachi Ultrastar C10K900,,600.0,,10000,64.0,2.5,SATA 6.0 Gb/s
Crucial M500,4155.4,240.0,0.866,SSD,,mSATA,mSATA
Hitachi Ultrastar 7K4000,,3000.0,,7200,64.0,3.5,SATA 6.0 Gb/s
Intel DC P3700,6960.0,800.0,0.435,SSD,,2.5,U.2
Intel DC S3610,7540.0,800.0,0.471,SSD,,2.5,SATA 6.0 Gb/s
Kingston SSDNow KC400,2476.0,256.0,0.484,SSD,,2.5,SATA 6.0 Gb/s
Seagate 1200.2,,3200.0,,SSD,,2.5,SAS 12.0 Gb/s
Seagate IronWolf NAS,,240.0,,SSD,,2.5,SATA 6.0 Gb/s
Seagate SkyHawk AI,5399.8,12000.0,0.022,7200,256.0,3.5,SATA 6.0 Gb/s
Intel DC P4500,,2000.0,,SSD,,2.5,SATA 6.0 Gb/s
Centon MP Essential,1399.6,960.0,0.073,SSD,,2.5,SATA 6.0 Gb/s
Toshiba N300,4199.8,4000.0,0.052,7200,256.0,3.5,SATA 6.0 Gb/s
PNY XLR8 CS3140 w/Heatsink,,4000.0,,SSD,,M.2-2280,M.2 PCIe 4.0 X4
Patriot Viper VPR400 RGB,,512.0,,SSD,,M.2-2280,M.2 PCIe 4.0 X4
Toshiba N300,,12000.0,,7200,,3.5,SATA 6.0 Gb/s
Toshiba S300 Pro,5595.0,8000.0,0.035,7200,256.0,3.5,SATA 6.0 Gb/s
Toshiba S300 Pro,,10000.0,,7200,256.0,3.5,SATA 6.0 Gb/s
Gigabyte AORUS Gen4 7000s Premium,,1000.0,,SSD,1024.0,M.2-2280,M.2 PCIe 4.0 X4
Intel D3-S4610,6155.0,1920.0,0.16,SSD,,2.5,SATA 6.0 Gb/s
Seagate Game Drive,8400.0,2000.0,0.21,SSD,,M.2-2280,M.2 PCIe 4.0 X4
Titanium Micro TH7175,1879.8,1000.0,0.094,SSD,,M.2-2280,M.2 PCIe 4.0 X4
Seagate FireCuda 520N,2155.2,1000.0,0.108,SSD,,M.2-2230,M.2 PCIe 4.0 X4
PNY CS3150,3399.8,1000.0,0.17,SSD,,M.2-2280,M.2 PCIe 5.0 X4
ADATA XPG GAMMIX S55,,512.0,,SSD,,M.2-2230,M.2 PCIe 4.0 X4
OWC Aura Pro IV,3599.8,2000.0,0.09,SSD,,M.2-2280,M.2 PCIe 4.0 X4
Integral 2020,,128.0,,SSD,,M.2-2280,M.2 SATA
Integral INSSD1TM2230G3,,1000.0,,SSD,,M.2-2230,M.2 PCIe 3.0 X4
Western Digital RE4-GP,,2000.0,,5900,64.0,3.5,SATA 3.0 Gb/s
Western Digital RE3,1014.0,500.0,0.101,7200,16.0,3.5,SATA 3.0 Gb/s
Western Digital RE2,,500.0,,7200,16.0,3.5,SATA 3.0 Gb/s
Western Digital RE2-GP,,500.0,,7200,16.0,3.5,SATA 3.0 Gb/s
Western Digital Caviar Black,,640.0,,7200,32.0,3.5,SATA 3.0 Gb/s
Western Digital Caviar Blue,,500.0,,7200,32.0,3.5,SATA 6.0 Gb/s
Western Digital Scorpio Blue,,320.0,,5400,8.0,2.5,SATA 3.0 Gb/s
Western Digital AV-GP,,640.0,,5400,8.0,3.5,SATA 3.0 Gb/s
Western Digital AV-GP,877.4,250.0,,5400,8.0,3.5,SATA 3.0 Gb/s
Hitachi A7K1000-500,,500.0,,7200,32.0,3.5,SATA 3.0 Gb/s
Hitachi A7K1000-750,,750.0,,7200,32.0,3.5,SATA 3.0 Gb/s
Hitachi 7K1000.C,,640.0,,7200,32.0,3.5,SATA 3.0 Gb/s
Hitachi 7K1000.B,,500.0,,7200,16.0,3.5,SATA 3.0 Gb/s
Samsung Spinpoint F3 EG,,1500.0,,5400,32.0,3.5,SATA 3.0 Gb/s
Samsung Spinpoint F3 EG,,1000.0,,5400,32.0,3.5,SATA 3.0 Gb/s
Samsung Spinpoint F3,,160.0,,7200,16.0,3.5,SATA 3.0 Gb/s
Samsung Spinpoint F1 EG,,1000.0,,5400,32.0,3.5,SATA 3.0 Gb/s
Samsung Spinpoint MP4,629.79,250.0,0.126,7200,16.0,2.5,SATA 3.0 Gb/s
Samsung Spinpoint M7,,320.0,,5400,8.0,2.5,SATA 3.0 Gb/s
Samsung Spinpoint M7E,,640.0,,5400,8.0,2.5,SATA 3.0 Gb/s
OCZ Vertex 2 Pro,,400.0,,SSD,,2.5,SATA 3.0 Gb/s
OCZ Vertex 2,,100.0,,SSD,,2.5,SATA 3.0 Gb/s
OCZ Agility,,30.0,,SSD,,2.5,SATA 3.0 Gb/s
Seagate Momentus,5400.0,640.0,0.422,5400,8.0,2.5,SATA 3.0 Gb/s
Seagate Momentu,839.8,500.0,0.084,7200,16.0,2.5,SATA 3.0 Gb/s
Seagate BarraCuda,,160.0,,7200,2.0,3.5,PATA 100
Seagate Pipeline HD,,160.0,,5900,8.0,3.5,SATA 3.0 Gb/s
Crucial RealSSD C300,,128.0,,SSD,,2.5,SATA 6.0 Gb/s
Crucial RealSSD C300,,256.0,,SSD,,2.5,SATA 6.0 Gb/s
Corsair Nova,,32.0,,SSD,,2.5,SATA 3.0 Gb/s
Hitachi 7K1000.C,,1000.0,,7200,32.0,3.5,SATA 3.0 Gb/s
Hitachi 7K1000.C,,250.0,,7200,8.0,3.5,SATA 3.0 Gb/s
Seagate Barracuda Green,4900.0,1500.0,0.163,5900,64.0,3.5,SATA 6.0 Gb/s
Western Digital Caviar Black,,1500.0,,7200,64.0,3.5,SATA 6.0 Gb/s
Hitachi Deskstar 5K1000,,500.0,,5400,8.0,3.5,SATA 3.0 Gb/s
Hitachi Deskstar 5K1000,,1000.0,,5400,8.0,3.5,SATA 3.0 Gb/s
Intel 320,,80.0,,SSD,,2.5,SATA 3.0 Gb/s
Mushkin Callisto DX2,,115.0,,SSD,,2.5,SATA 3.0 Gb/s
Crucial M4,,64.0,,SSD,,2.5,SATA 6.0 Gb/s
Patriot Torqx 2,,256.0,,SSD,,2.5,SATA 3.0 Gb/s
Patriot Torqx 2,,64.0,,SSD,,2.5,SATA 3.0 Gb/s
Hitachi Travelstar 5K500.B,1254.0,160.0,,5400,8.0,2.5,SATA 3.0 Gb/s
Hitachi Travelstar 7K500,1620.6,320.0,0.253,7200,16.0,2.5,SATA 3.0 Gb/s
Western Digital Scorpio Black,1600.0,500.0,0.16,7200,16.0,2.5,SATA 3.0 Gb/s
Seagate Constellation.2,980.0,250.0,0.196,7200,64.0,2.5,SATA 6.0 Gb/s
Intel 320,,80.0,,SSD,,2.5,SATA 3.0 Gb/s
Intel 320,,160.0,,SSD,,2.5,SATA 3.0 Gb/s
Toshiba MK5056GSY,,500.0,,7200,16.0,2.5,SATA 3.0 Gb/s
Western Digital Scorpio Blue,,250.0,,5400,8.0,2.5,SATA 1.5 Gb/s
Seagate BarraCuda,,250.0,,7200,16.0,3.5,SATA 6.0 Gb/s
SanDisk Ultra,,120.0,,SSD,,2.5,SATA 3.0 Gb/s
Western Digital VelociRaptor,,300.0,,10000,32.0,3.5,SATA 6.0 Gb/s
Seagate Constellation ES,,500.0,,7200,64.0,3.5,SATA 6.0 Gb/s
Hitachi Travelstar 5K500.B,,320.0,,5400,8.0,2.5,SATA 3.0 Gb/s
Western Digital Caviar Green,,750.0,,5400,64.0,3.5,SATA 6.0 Gb/s
Hitachi Travelstar Z5K320,,250.0,,5400,8.0,2.5,SATA 3.0 Gb/s
Corsair Force GT,,240.0,,SSD,,2.5,SATA 6.0 Gb/s
Corsair Force GT,,90.0,,SSD,,2.5,SATA 6.0 Gb/s
Kingston SSDNow V100,,32.0,,SSD,,2.5,SATA 3.0 Gb/s
Western Digital VelociRaptor,,150.0,,10000,32.0,2.5,SATA 3.0 Gb/s
Hitachi 0J11562,,640.0,,5400,8.0,2.5,SATA 3.0 Gb/s
Samsung 830,,128.0,,SSD,,2.5,SATA 6.0 Gb/s
Kingston SSDNow V200,,256.0,,SSD,,2.5,SATA 6.0 Gb/s
Samsung 830,,512.0,,SSD,,2.5,SATA 6.0 Gb/s
Seagate Barracuda 7200.11,,320.0,,7200,16.0,3.5,SATA 3.0 Gb/s
Western Digital Caviar Green,2998.8,3000.0,0.05,5400,64.0,3.5,SATA 3.0 Gb/s
Crucial M4,,512.0,,SSD,,2.5,SATA 6.0 Gb/s
Intel 520,,60.0,,SSD,,2.5,SATA 6.0 Gb/s
Intel 520,,480.0,,SSD,,2.5,SATA 6.0 Gb/s
SanDisk Extreme,3199.8,120.0,1.333,SSD,,2.5,SATA 6.0 Gb/s
Western Digital VelociRaptor,,300.0,,10000,32.0,2.5,SATA 3.0 Gb/s
Seagate Momentus Thin,,250.0,,7200,16.0,2.5,SATA 3.0 Gb/s
Kingston HyperX,,480.0,,SSD,,2.5,SATA 6.0 Gb/s
Kingston HyperX 3K,3999.8,120.0,1.667,SSD,,2.5,SATA 6.0 Gb/s
OCZ Agility 3,,360.0,,SSD,,2.5,SATA 6.0 Gb/s
Kingston SSDNow V+200,,480.0,,SSD,,2.5,SATA 6.0 Gb/s
Kingston SSDNow V+200,,240.0,,SSD,,2.5,SATA 6.0 Gb/s
ADATA XPG SX900,,512.0,,SSD,,2.5,SATA 6.0 Gb/s
Toshiba MK2565GSX,,250.0,,5400,8.0,2.5,SATA 3.0 Gb/s
Transcend Transcend MLC,,128.0,,SSD,,2.5,SATA 1.5 Gb/s
Seagate Momentus Thin,,320.0,,7200,16.0,2.5,SATA 3.0 Gb/s
OCZ R4,,1200.0,,SSD,,PCIe,PCIe x8
OCZ RevoDrive,,50.0,,SSD,,PCIe,PCIe x4
OCZ Z-Drive R2 P88,,1000.0,,SSD,,PCIe,PCIe x8
OCZ RevoDrive X2,,220.0,,SSD,,PCIe,PCIe x4
Intel 910,,800.0,,SSD,,PCIe,PCIe x8
Plextor M5S,,256.0,,SSD,512.0,2.5,SATA 6.0 Gb/s
Transcend SSD320,,256.0,,SSD,,2.5,SATA 6.0 Gb/s
Samsung 840,,500.0,,SSD,,2.5,SATA 6.0 Gb/s
Kingston SSDNow KC100,,120.0,,SSD,,2.5,SATA 6.0 Gb/s
Kingston SSDNow KC100,,240.0,,SSD,,2.5,SATA 6.0 Gb/s
Kingston SSDNow KC100,5454.4,240.0,1.136,SSD,,2.5,SATA 6.0 Gb/s
Plextor M5P,,512.0,,SSD,768.0,2.5,SATA 6.0 Gb/s
OCZ Vector,,256.0,,SSD,,2.5,SATA 6.0 Gb/s
Samsung Spinpoint M8,,640.0,,5400,8.0,2.5,SATA 3.0 Gb/s
Corsair Neutron GTX,,240.0,,SSD,,2.5,SATA 6.0 Gb/s
Kingston SSDNow V300,,240.0,,SSD,,2.5,SATA 6.0 Gb/s
Seagate BarraCuda,1426.0,250.0,0.285,7200,16.0,3.5,SATA 3.0 Gb/s
Plextor M5M,,256.0,,SSD,512.0,mSATA,mSATA
Intel DC S3500,,300.0,,SSD,,2.5,SATA 6.0 Gb/s
Seagate Momentus XT,,500.0,,,32.0,2.5,SATA 6.0 Gb/s
Western Digital WD3001FAEX,,3000.0,,7200,64.0,3.5,SATA 6.0 Gb/s
Western Digital Green,,1500.0,,5400,64.0,2.5,SATA 3.0 Gb/s
Western Digital Blue,,320.0,,5400,8.0,2.5,SATA 6.0 Gb/s
Western Digital Blue,2586.39,750.0,0.172,5400,8.0,2.5,SATA 6.0 Gb/s
IBM 43X0839,,73.4,,15000,16.0,2.5,SAS 6.0 Gb/s
Toshiba HDKBB097,,750.0,,5400,8.0,2.5,SATA 6.0 Gb/s
Seagate ST3000VN000,,3000.0,,7200,64.0,3.5,SATA 6.0 Gb/s
Hitachi Deskstar 7K4000,,4000.0,,7200,64.0,3.5,SATA 6.0 Gb/s
Seagate 600,2211.6,120.0,,SSD,,2.5,SATA 6.0 Gb/s
Samsung 840 Evo,,250.0,,SSD,,2.5,SATA 6.0 Gb/s
Toshiba Solid State Drive,,128.0,,SSD,,2.5,SATA 6.0 Gb/s
Toshiba Solid State Drive,,256.0,,SSD,,2.5,SATA 6.0 Gb/s
Lenovo 0A89478,2852.0,3000.0,0.048,7200,32.0,3.5,SATA 6.0 Gb/s
Samsung 840 Pro,,512.0,,SSD,,2.5,SATA 6.0 Gb/s
Seagate ST3500320NS-IM,,500.0,,7200,32.0,3.5,SATA 6.0 Gb/s
Toshiba MG03ACA,,1000.0,,7200,64.0,3.5,SATA 6.0 Gb/s
Western Digital Black,,250.0,,7200,16.0,2.5,SATA 6.0 Gb/s
Intel 530,,120.0,,SSD,,2.5,SATA 6.0 Gb/s
Intel 530,,240.0,,SSD,,2.5,SATA 6.0 Gb/s
Seagate ST500LT032,1115.4,500.0,0.112,5400,16.0,2.5,SATA 6.0 Gb/s
SanDisk SD6SB2M-128G-1022I,,128.0,,SSD,,2.5,SATA 6.0 Gb/s
SanDisk X210,,250.0,,SSD,,2.5,SATA 6.0 Gb/s
VisionTek Data Fusion 2-way,,960.0,,SSD,,PCIe,PCIe x2
Hitachi Travelstar Z5K500,,500.0,,5400,8.0,2.5,SATA 3.0 Gb/s
IBM 43X0805,,300.0,,15000,16.0,3.5,SAS 3.0 Gb/s
Corsair Force LS,,240.0,,SSD,512.0,2.5,SATA 6.0 Gb/s
Kingston SSDNow V300,5599.8,480.0,0.583,SSD,,2.5,SATA 6.0 Gb/s
Toshiba Q Series Pro,,512.0,,SSD,,2.5,SATA 6.0 Gb/s
Transcend SSD340,,128.0,,SSD,,2.5,SATA 6.0 Gb/s
OCZ Z-Drive R4 CM84,,300.0,,SSD,,PCIe,PCIe x8
OCZ Z-Drive R4 CM84,,600.0,,SSD,,PCIe,PCIe x8
OCZ Z-Drive R4 CM88,,1600.0,,SSD,,PCIe,PCIe x8
Wintec Industrial Grade I-Temp,,16.0,,SSD,,2.5,SATA 3.0 Gb/s
Hitachi Deskstar NAS,,3000.0,,7200,64.0,3.5,SATA 6.0 Gb/s
OCZ Vertex 460,,480.0,,SSD,,2.5,SATA 6.0 Gb/s
VisionTek GoDrive,974.59,480.0,0.102,SSD,,2.5,SATA 6.0 Gb/s
Crucial M550,,1000.0,,SSD,,2.5,SATA 6.0 Gb/s
Intel 730,,480.0,,SSD,,2.5,SATA 6.0 Gb/s
Seagate Constellation ES.3,,1000.0,,7200,128.0,3.5,SATA 6.0 Gb/s
ADATA Premier Pro SP920,,256.0,,SSD,,2.5,SATA 6.0 Gb/s
Plextor M6e,,128.0,,SSD,,PCIe,PCIe x4
SanDisk Extreme II,,120.0,,SSD,,2.5,SATA 6.0 Gb/s
Corsair Force LX,,128.0,,SSD,,2.5,SATA 6.0 Gb/s
SanDisk EXTREME PRO,,240.0,,SSD,,2.5,SATA 6.0 Gb/s
Transcend SSD370,,256.0,,SSD,,2.5,SATA 6.0 Gb/s
Transcend MTS400,1826.6,128.0,0.714,SSD,,M.2-2242,M.2 SATA
Transcend MTS600,,128.0,,SSD,,M.2-2260,M.2 SATA
Transcend MTS600,,64.0,,SSD,,M.2-2260,M.2 SATA
SanDisk X300S,,512.0,,SSD,,2.5,SATA 6.0 Gb/s
Intel Pro 2500,,180.0,,SSD,,2.5,SATA 6.0 Gb/s
Intel 530,1470.0,80.0,0.919,SSD,,M.2-2280,M.2 SATA
ADATA SP900 M.2,,128.0,,SSD,,M.2-2280,M.2 SATA
Crucial M500,,240.0,,SSD,,M.2-2280,M.2 SATA
OCZ ARC 100,,120.0,,SSD,,2.5,SATA 6.0 Gb/s
Seagate ST320LM010,1579.6,320.0,0.247,7200,32.0,2.5,SATA 6.0 Gb/s
Seagate ST500LT033,,500.0,,5400,16.0,2.5,SATA 6.0 Gb/s
Intel Pro 2500,,480.0,,SSD,,2.5,SATA 6.0 Gb/s
Plextor M6 PRO,,256.0,,SSD,,2.5,SATA 6.0 Gb/s
Apotop MASS3C128GBR,,128.0,,SSD,,2.5,SATA 6.0 Gb/s
Apotop MASS3C256GBR,,256.0,,SSD,,2.5,SATA 6.0 Gb/s
Mushkin Chronos,,480.0,,SSD,,2.5,SATA 6.0 Gb/s
Silicon Power S60 3K P/E,1599.6,240.0,0.333,SSD,,2.5,SATA 6.0 Gb/s
Western Digital WDBH2D5000ENC-NRSN,700.0,500.0,0.07,7200,32.0,3.5,SATA 3.0 Gb/s
MyDigitalSSD Super Boot Drive,,16.0,,SSD,,M.2-2242,M.2 SATA
MyDigitalSSD Super Boot Drive,,128.0,,SSD,,M.2-2242,M.2 SATA
Crucial BX100,,120.0,,SSD,,2.5,SATA 6.0 Gb/s
Seagate Enterprise NAS,,5000.0,,7200,128.0,3.5,SATA 6.0 Gb/s
Seagate Surveillance HDD,,5000.0,,5400,128.0,3.5,SATA 6.0 Gb/s
Seagate ST6000NM0104,3700.0,6000.0,0.031,7200,128.0,3.5,SATA 6.0 Gb/s
Crucial MX200,,250.0,,SSD,,M.2-2260,M.2 SATA
Toshiba MD03ACA-V,,4000.0,,7200,64.0,3.5,SATA 6.0 Gb/s
Intel DC S3610,,200.0,,SSD,,2.5,SATA 6.0 Gb/s
Hitachi Ultrastar 7K6000,,6000.0,,7200,128.0,3.5,SATA 6.0 Gb/s
Samsung Data Center,,960.0,,SSD,,2.5,SATA 6.0 Gb/s
Mushkin ECO2,,120.0,,SSD,,2.5,SATA 6.0 Gb/s
ADATA Premier Pro SP920,,512.0,,SSD,,2.5,SATA 6.0 Gb/s
Micron M600,,512.0,,SSD,,2.5,SATA 6.0 Gb/s
OCZ Vector 180,,240.0,,SSD,,2.5,SATA 6.0 Gb/s
OCZ Vector 180,,480.0,,SSD,,2.5,SATA 6.0 Gb/s
Kingston Savage,,960.0,,SSD,,2.5,SATA 6.0 Gb/s
Kingston SHSS3B7A/120G Bundle,,120.0,,SSD,,2.5,SATA 6.0 Gb/s
Intel 535,,180.0,,SSD,,2.5,SATA 6.0 Gb/s
Kingston HyperX 3K,,240.0,,SSD,,2.5,SATA 6.0 Gb/s
Intel SSDSC2BB800G601,6983.8,800.0,0.436,SSD,,2.5,SATA 6.0 Gb/s
Intel 535,,120.0,,SSD,,M.2-2280,M.2 SATA
Intel SSDSCKJW180H601,,180.0,,SSD,,M.2-2280,M.2 SATA
Patriot Ignite,,240.0,,SSD,256.0,2.5,SATA 6.0 Gb/s
Patriot Ignite M2,,240.0,,SSD,256.0,M.2-2280,M.2 SATA
Patriot Ignite M2,,480.0,,SSD,512.0,M.2-2280,M.2 SATA
Hitachi Travelstar Z5K320,,250.0,,5400,8.0,2.5,SATA 3.0 Gb/s
ADATA XPG SX930,5068.2,120.0,2.112,SSD,,2.5,SATA 6.0 Gb/s
Patriot Blast,,960.0,,SSD,256.0,2.5,SATA 6.0 Gb/s
SanDisk Ultra II,,256.0,,SSD,,mSATA,mSATA
Transcend TS256GSSD370S,2213.19,256.0,0.432,SSD,,2.5,SATA 6.0 Gb/s
Transcend TS512GSSD370S,4262.2,512.0,0.416,SSD,,2.5,SATA 6.0 Gb/s
SanDisk Z400s,,256.0,,SSD,,2.5,SATA 6.0 Gb/s
Crucial BX200,,480.0,,SSD,,2.5,SATA 6.0 Gb/s
OCZ Trion 100,,240.0,,SSD,,2.5,SATA 6.0 Gb/s
Silicon Power S60,,60.0,,SSD,,2.5,SATA 6.0 Gb/s
OCZ Vector 180,,960.0,,SSD,,2.5,SATA 6.0 Gb/s
Kingston FURY,,480.0,,SSD,,2.5,SATA 6.0 Gb/s
Intel 540s,,480.0,,SSD,,2.5,SATA 6.0 Gb/s
Western Digital Purple,5779.4,8000.0,0.036,5400,128.0,3.5,SATA 6.0 Gb/s
Intel 540s,,480.0,,SSD,,2.5,SATA 6.0 Gb/s
OCZ RD400,,128.0,,SSD,,M.2-2280,M.2 PCIe 3.0 X4
OCZ RD400,,1000.0,,SSD,,M.2-2280,M.2 PCIe 3.0 X4
Samsung SM961,,128.0,,SSD,,M.2-2280,M.2 PCIe 3.0 X4
Plextor M8Pe,,256.0,,SSD,512.0,M.2-2280,M.2 PCIe 3.0 X4
Plextor M8Pe,,512.0,,SSD,512.0,M.2-2280,M.2 PCIe 3.0 X4
ADATA Premier SP550,,240.0,,SSD,,M.2-2280,M.2 SATA
Mushkin TRIACTOR,,250.0,,SSD,,2.5,SATA 6.0 Gb/s
Kingston Predator,,960.0,,SSD,,M.2-2280,M.2 PCIe 3.0 X4
OCZ RD400A,,1000.0,,SSD,,PCIe,PCIe x4
OCZ RD400A,,512.0,,SSD,,PCIe,PCIe x4
MyDigitalSSD BPX,,256.0,,SSD,,M.2-2280,M.2 PCIe 3.0 X4
ADATA XPG SX8000,,128.0,,SSD,,M.2-2280,M.2 PCIe 3.0 X4
Toshiba X300,,5000.0,,7200,128.0,3.5,SATA 6.0 Gb/s
ADATA SU900,,1000.0,,SSD,,2.5,SATA 6.0 Gb/s
Seagate BarraCuda,5096.2,1000.0,0.255,7200,32.0,3.5,SATA 6.0 Gb/s
Corsair Force LE,,120.0,,SSD,,2.5,SATA 6.0 Gb/s
Hyundai Technology Sapphire,,960.0,,SSD,,2.5,SATA 6.0 Gb/s
Seagate Barracuda ES,,250.0,,7200,16.0,3.5,SATA 6.0 Gb/s
Silicon Power SU256GBSS3A55S25AE,,256.0,,SSD,,2.5,SATA 6.0 Gb/s
Silicon Power Slim S55,,240.0,,SSD,,2.5,SATA 6.0 Gb/s
Addlink ad512GBS10S3,,512.0,,SSD,,2.5,SATA 6.0 Gb/s
Western Digital Purple,2800.0,6000.0,0.023,5400,64.0,3.5,SATA 6.0 Gb/s
ADATA Ultimate SU650,,240.0,,SSD,,2.5,SATA 6.0 Gb/s
Hitachi Ultrastar,,2000.0,,7200,128.0,3.5,SATA 6.0 Gb/s
Plextor M9Pe,8053.6,1000.0,0.403,SSD,,M.2-2280,M.2 PCIe 3.0 X4
Plextor M9Pe,,512.0,,SSD,,M.2-2280,M.2 PCIe 3.0 X4
KFA2 GAMER L,,240.0,,SSD,,2.5,SATA 6.0 Gb/s
Mushkin Source,,250.0,,SSD,,2.5,SATA 6.0 Gb/s
TEAMGROUP T-Force Delta RGB,,500.0,,SSD,,2.5,SATA 6.0 Gb/s
ADATA XPG GAMMIX S11,,480.0,,SSD,,M.2-2280,M.2 PCIe 3.0 X4
Corsair MP300,,960.0,,SSD,,M.2-2280,M.2 PCIe 3.0 X4
Intel Optane 905,,480.0,,SSD,,2.5,U.2
Kingston HyperX FURY RGB,,480.0,,SSD,,2.5,SATA 6.0 Gb/s
ADATA SU655,,960.0,,SSD,,2.5,SATA 6.0 Gb/s
Seagate EXOS Enterprise,,1000.0,,7200,128.0,2.5,SATA 6.0 Gb/s
Seagate IronWolf Pro,,6000.0,,7200,256.0,3.5,SATA 6.0 Gb/s
Seagate Enterprise Capacity,,2000.0,,7200,128.0,3.5,SATA 6.0 Gb/s
Seagate ST3250412CS,,250.0,,5900,16.0,3.5,SATA 3.0 Gb/s
Seagate Nytro Enterprise,,1920.0,,SSD,,2.5,SATA 6.0 Gb/s
Seagate Nytro Enterprise,,3840.0,,SSD,,2.5,SATA 6.0 Gb/s
Seagate Nytro Enterprise,25720.2,3200.0,0.402,SSD,,2.5,SAS 12.0 Gb/s
Patriot Scorch,,128.0,,SSD,,M.2-2280,M.2 PCIe 3.0 X2
Lexar NS100,,240.0,,SSD,,2.5,SATA 6.0 Gb/s
XPG SX6000 Lite,,128.0,,SSD,,M.2-2280,M.2 PCIe 3.0 X4
TEAMGROUP L5 LITE,,1000.0,,SSD,,2.5,SATA 6.0 Gb/s
Toshiba MG07ACA14TA,,14000.0,,7200,256.0,3.5,SATA 6.0 Gb/s
SanDisk X600,,1000.0,,SSD,,2.5,SATA 6.0 Gb/s
Micron 2200,,512.0,,SSD,,M.2-2280,M.2 PCIe 3.0 X4
Mushkin Pilot-E,,500.0,,SSD,,M.2-2280,M.2 PCIe 3.0 X4
Toshiba MG04ACA400E,,4000.0,,7200,128.0,3.5,SATA 6.0 Gb/s
Seagate SkyHawk AI,,4000.0,,7200,256.0,3.5,SATA 6.0 Gb/s
Toshiba MD04ACA600,9065.4,6000.0,0.076,7200,128.0,3.5,SATA 6.0 Gb/s
Sony Optiarc,1119.8,480.0,0.117,SSD,,2.5,SATA 6.0 Gb/s
Patriot Viper Gaming VP4100,,2000.0,,SSD,,M.2-2280,M.2 PCIe 4.0 X4
Intel DC S3110,,128.0,,SSD,,2.5,SATA 6.0 Gb/s
Intel DC S3610,,800.0,,SSD,,2.5,SATA 6.0 Gb/s
Seagate EXOS Enterprise,3959.8,2000.0,0.099,7200,256.0,3.5,SATA 6.0 Gb/s
Seagate EXOS Enterprise,,6000.0,,7200,256.0,3.5,SATA 6.0 Gb/s
HP Z Turbo Drive G2,,256.0,,SSD,,PCIe,PCIe x4
Mushkin RAW,1599.6,500.0,0.16,SSD,,2.5,SATA 6.0 Gb/s
Hitachi 0TS1303,,3200.0,,SSD,,PCIe,PCIe x8
HP 1FU88AA#ABA,,512.0,,SSD,,M.2-2280,M.2 PCIe 3.0 X4
Intel DC S3110,,512.0,,SSD,,M.2-2280,M.2 SATA
LaCie ST1000LM038,,1000.0,,5400,128.0,2.5,SATA 6.0 Gb/s
Intel DC S3520,5407.79,480.0,0.563,SSD,,2.5,SATA 6.0 Gb/s
PNY XLR8 CS2311,,1000.0,,SSD,,2.5,SATA 6.0 Gb/s
Seagate ST1000LM050,,1000.0,,7200,,2.5,SATA 6.0 Gb/s
Silicon Power A55,,64.0,,SSD,,2.5,SATA 6.0 Gb/s
Kingston DC450R,,960.0,,SSD,,2.5,SATA 6.0 Gb/s
Patriot VPR100 RGB,,1000.0,,SSD,,M.2-2280,M.2 PCIe 3.0 X4
Toshiba XG3,,1000.0,,SSD,1024.0,M.2-2280,M.2 PCIe 3.0 X4
Centon MP Essential,,240.0,,SSD,,2.5,SATA 6.0 Gb/s
Synology SAT5200,,3840.0,,SSD,,2.5,SATA 6.0 Gb/s
TEAMGROUP Cardea II,,512.0,,SSD,,M.2-2280,M.2 PCIe 3.0 X4
ADATA XPG GAMMIX S7,,512.0,,SSD,,M.2-2280,M.2 PCIe 3.0 X4
Timetec 35LSNVME-960GB,,960.0,,SSD,,M.2-22110,M.2 PCIe 4.0 X4
Silicon Power UD70,,2000.0,,SSD,,M.2-2280,M.2 PCIe 3.0 X4
Silicon Power UD70,,500.0,,SSD,,M.2-2280,M.2 PCIe 3.0 X4
Apacer AS2280Q4,,2000.0,,SSD,,M.2-2280,M.2 PCIe 4.0 X4
Apacer AST280,,240.0,,SSD,,M.2-2280,M.2 SATA
Apacer AS350 PANTHER,,120.0,,SSD,,2.5,SATA 6.0 Gb/s
Apacer PP3480,,1000.0,,SSD,,M.2-2280,M.2 PCIe 3.0 X4
